transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,total_amount,total_cost,net_profit
1326,2021-08-24 19:01:00,P0512,6,Mastercard,5048370116611757,F,15.55,2,17.39,34.78,31.1,3.6799999999999997
1327,2021-08-24 19:38:00,P0502,4,Visa,4041591377430971,F,1.37,1,1.69,1.69,1.37,0.31999999999999984
1328,2021-08-24 22:55:00,P0271,4,Visa,4041598926152,F,15.16,1,16.79,16.79,15.16,1.629999999999999
1329,2021-08-25 01:04:00,P0581,8,Visa,4041595441403,F,0.51,2,1.49,2.98,1.02,1.96
1330,2021-08-25 02:19:00,P0281,7,Americanexpress,374283171342728,F,2.39,1,3.29,3.29,2.39,0.8999999999999999
1331,2021-08-25 03:27:00,P0362,6,Visa,4041598679742532,F,3.73,2,4.79,9.58,7.46,2.12
1332,2021-08-25 06:21:00,P0454,8,Mastercard,5048376281825825,F,5.79,4,6.99,27.96,23.16,4.800000000000001
1333,2021-08-25 08:18:00,P0396,9,Visa,4041593318171086,F,4.18,2,4.89,9.78,8.36,1.42
1334,2021-08-25 12:06:00,P0029,9,Visa,4041595234154,F,5.05,1,5.69,5.69,5.05,0.6400000000000006
1335,2021-08-25 19:11:00,P0270,6,Mastercard,5048378557959585,F,6.97,3,8.09,24.27,20.91,3.3599999999999994
1336,2021-08-25 20:33:00,P0555,6,Americanexpress,374288937528346,F,19.13,1,21.09,21.09,19.13,1.9600000000000009
1337,2021-08-25 21:11:00,P0381,8,Visa,4041592757470,T,5.05,1,5.69,5.69,5.05,0.6400000000000006
1338,2021-08-25 22:51:00,P0452,7,Mastercard,5108751994580791,F,8.33,2,9.29,18.58,16.66,1.9199999999999982
1339,2021-08-26 04:34:00,P0681,5,Visa,4041597960476974,F,5.26,1,6.09,6.09,5.26,0.8300000000000001
1340,2021-08-26 13:51:00,P0239,5,Visa,4041596345066,F,0.32,4,1.29,5.16,1.28,3.88
1341,2021-08-26 14:42:00,P0213,7,Americanexpress,374283589195130,F,11.19,3,11.99,35.97,33.57,2.3999999999999986
1342,2021-08-26 14:57:00,P0190,7,Mastercard,5108754562502379,T,18.93,1,20.89,20.89,18.93,1.9600000000000009
1343,2021-08-26 16:20:00,P0405,4,Mastercard,5108750185660347,F,18.2,1,19.99,19.99,18.2,1.7899999999999991
1344,2021-08-26 17:19:00,P0606,6,Visa,4041592266341378,F,14.31,1,15.19,15.19,14.31,0.879999999999999
1345,2021-08-26 18:11:00,P0559,5,Visa,4041594752438,F,6.29,3,7.69,23.07,18.87,4.199999999999999
1346,2021-08-26 23:20:00,P0114,9,Mastercard,5048372649310873,F,7.39,1,8.29,8.29,7.39,0.8999999999999995
1347,2021-08-27 00:53:00,P0431,7,Unknown,374288199370031,F,10.67,1,11.59,11.59,10.67,0.9199999999999999
1348,2021-08-27 05:10:00,P0521,7,Visa,4041592324792,T,16.37,3,17.99,53.97,49.11,4.859999999999999
1349,2021-08-27 10:32:00,P0278,7,Visa,4041596126575463,F,13.24,1,14.69,14.69,13.24,1.4499999999999993
1350,2021-08-27 13:29:00,P0545,5,Mastercard,5048377620681044,F,6.62,2,7.89,15.78,13.24,2.539999999999999
1351,2021-08-27 16:33:00,P0202,5,Visa,4041596227885167,T,7.25,1,8.19,8.19,7.25,0.9399999999999995
1352,2021-08-27 22:52:00,P0546,10,Visa,4041593612908985,F,3.2,2,4.39,8.78,6.4,2.379999999999999
1353,2021-08-27 23:39:00,P0622,5,Visa,4041597707967,F,13.87,1,14.89,14.89,13.87,1.0200000000000014
1354,2021-08-28 04:55:00,P0256,3,Mastercard,5048370865521025,F,2.08,2,2.69,5.38,4.16,1.2199999999999998
1355,2021-08-28 08:34:00,P0174,4,Visa,4041599660039318,T,2.25,3,2.99,8.97,6.75,2.2200000000000006
1356,2021-08-28 11:48:00,P0636,6,Visa,4041591632385,F,5.02,3,5.59,16.77,15.059999999999999,1.7100000000000009
1357,2021-08-28 13:52:00,P0521,5,Mastercard,5048370761376003,F,16.37,1,17.99,17.99,16.37,1.6199999999999974
1358,2021-08-28 14:46:00,P0571,5,Visa,4041597555580,F,4.35,2,4.99,9.98,8.7,1.2800000000000011
1359,2021-08-28 16:23:00,P0524,6,Mastercard,5048376832185703,F,10.66,1,11.59,11.59,10.66,0.9299999999999997
1360,2021-08-28 16:40:00,P0253,6,Mastercard,5108751601188491,F,3.09,3,4.29,12.870000000000001,9.27,3.6000000000000014
1361,2021-08-28 21:48:00,P0397,4,Visa,4041592879101334,F,13.67,1,14.89,14.89,13.67,1.2200000000000006
1362,2021-08-29 00:10:00,P0147,3,Americanexpress,374288253573827,F,18.0,5,19.59,97.95,90.0,7.950000000000003
1363,2021-08-29 00:58:00,P0111,4,Visa,4041590832322153,T,11.74,1,13.09,13.09,11.74,1.3499999999999996
1364,2021-08-29 01:18:00,P0414,6,Mastercard,5108751257054104,F,10.22,5,11.49,57.45,51.1,6.350000000000001
1365,2021-08-29 05:46:00,P0141,7,Visa,4041594735284,F,14.75,3,16.09,48.269999999999996,44.25,4.019999999999996
1366,2021-08-29 08:13:00,P0177,6,Visa,4041599898939,F,7.63,3,8.29,24.869999999999997,22.89,1.9799999999999969
1367,2021-08-29 10:23:00,P0555,8,Visa,4041593754096,T,19.13,1,21.09,21.09,19.13,1.9600000000000009
1368,2021-08-29 10:35:00,P0692,8,Visa,4041599439119557,F,11.98,4,13.49,53.96,47.92,6.039999999999999
1369,2021-08-29 12:48:00,P0266,1,Visa,4041593853252,F,7.49,1,8.29,8.29,7.49,0.7999999999999989
1370,2021-08-29 15:04:00,P0023,7,Mastercard,5108754182165706,F,17.79,1,19.19,19.19,17.79,1.4000000000000021
1371,2021-08-29 16:25:00,P0652,2,Visa,4041593067614,F,0.87,2,1.59,3.18,1.74,1.4400000000000002
1372,2021-08-29 20:30:00,P0221,9,Visa,4041594317943,F,0.59,4,1.49,5.96,2.36,3.6
1373,2021-08-29 21:19:00,P0083,7,Americanexpress,374288575936850,F,3.42,5,4.59,22.95,17.1,5.849999999999998
1374,2021-08-29 22:02:00,P0240,8,Mastercard,5048376187372377,F,1.27,1,1.69,1.69,1.27,0.41999999999999993
1375,2021-08-30 02:15:00,P0649,6,Unknown,3552004956298010,F,18.36,2,20.19,40.38,36.72,3.6600000000000037
1376,2021-08-30 03:04:00,P0400,5,Visa,4041592904494,F,6.39,2,7.69,15.38,12.78,2.6000000000000014
1377,2021-08-30 04:51:00,P0322,4,Visa,4041597832195,F,13.65,5,14.89,74.45,68.25,6.200000000000003
1378,2021-08-30 07:16:00,P0331,6,Unknown,5245753433852595,F,15.79,3,17.59,52.769999999999996,47.37,5.399999999999999
1379,2021-08-30 07:19:00,P0534,6,Americanexpress,374288878642700,F,7.63,4,8.29,33.16,30.52,2.639999999999997
1380,2021-08-30 07:32:00,P0416,8,Unknown,5108751247630930,F,9.88,2,11.29,22.58,19.76,2.8199999999999967
1381,2021-08-30 09:13:00,P0380,1,Mastercard,5108756778383197,F,10.56,1,11.59,11.59,10.56,1.0299999999999994
1382,2021-08-30 09:18:00,P0213,4,Visa,4041591877968868,F,11.19,1,11.99,11.99,11.19,0.8000000000000007
1383,2021-08-30 11:13:00,P0127,5,Americanexpress,374283686467465,T,13.91,1,14.89,14.89,13.91,0.9800000000000004
1384,2021-08-30 12:37:00,P0527,8,Mastercard,5048374090584766,T,16.63,1,18.09,18.09,16.63,1.4600000000000009
1385,2021-08-30 12:45:00,P0543,9,Visa,4041590316969255,F,17.45,1,18.49,18.49,17.45,1.0399999999999991
1386,2021-08-30 12:56:00,P0235,5,Americanexpress,374283486154321,F,11.99,1,13.49,13.49,11.99,1.5
1387,2021-08-30 19:02:00,P0614,2,Mastercard,5108753385078476,F,13.52,1,14.79,14.79,13.52,1.2699999999999996
1388,2021-08-30 22:11:00,P0354,5,Visa,4041591170566229,F,15.35,2,17.09,34.18,30.7,3.4800000000000004
1389,2021-08-30 22:58:00,P0500,4,Americanexpress,374288606605227,F,7.53,4,8.29,33.16,30.12,3.0399999999999956
1390,2021-08-30 23:57:00,P0367,4,Visa,4041590148367,T,11.63,1,12.89,12.89,11.63,1.2599999999999998
1391,2021-08-31 10:07:00,P0662,8,Mastercard,5048374240437394,F,7.58,1,8.29,8.29,7.58,0.7099999999999991
1392,2021-08-31 10:21:00,P0000,4,Unknown,3546672346674857,F,19.02,1,20.99,20.99,19.02,1.9699999999999989
1393,2021-08-31 15:25:00,P0090,7,Americanexpress,374283080920671,F,11.11,1,11.79,11.79,11.11,0.6799999999999997
1394,2021-08-31 16:24:00,P0418,7,Mastercard,5048372528838457,F,13.24,3,14.69,44.07,39.72,4.350000000000001
1395,2021-08-31 17:37:00,P0318,5,Mastercard,5108750675417802,F,6.76,3,7.99,23.97,20.28,3.6899999999999977
1396,2021-08-31 19:53:00,P0327,10,Visa,4041597756568,T,7.13,3,8.19,24.57,21.39,3.1799999999999997
1397,2021-08-31 20:56:00,P0748,5,Visa,4041596092291228,F,10.22,1,11.49,11.49,10.22,1.2699999999999996
1398,2021-08-31 22:11:00,P0519,3,Americanexpress,374288206710740,F,12.45,1,14.09,14.09,12.45,1.6400000000000006
1399,2021-08-31 23:07:00,P0318,6,Visa,4041591066920084,F,6.76,1,7.99,7.99,6.76,1.2300000000000004
1400,2021-09-01 02:27:00,P0260,8,Mastercard,5048373523764854,F,15.96,1,17.79,17.79,15.96,1.8299999999999983
1401,2021-09-01 02:32:00,P0401,8,Visa,4041591872288189,F,16.69,6,18.09,108.53999999999999,100.14000000000001,8.399999999999977
1402,2021-09-01 03:36:00,P0461,3,Visa,4041597352868531,F,15.83,2,17.69,35.38,31.66,3.7200000000000024
1403,2021-09-01 04:24:00,P0596,6,Mastercard,5048379557373439,F,12.28,1,13.89,13.89,12.28,1.6100000000000012
1404,2021-09-01 04:52:00,P0102,8,Mastercard,5048375633014419,F,16.26,1,17.99,17.99,16.26,1.7299999999999969
1405,2021-09-01 07:14:00,P0345,6,Americanexpress,374288095989132,F,7.18,1,8.19,8.19,7.18,1.0099999999999998
1406,2021-09-01 07:40:00,P0354,4,Visa,4041598269652349,F,15.35,2,17.09,34.18,30.7,3.4800000000000004
1407,2021-09-01 09:24:00,P0344,5,Americanexpress,374283896208089,F,9.86,1,11.29,11.29,9.86,1.4299999999999997
1408,2021-09-01 09:46:00,P0292,8,Mastercard,5048372369989377,F,10.49,3,11.49,34.47,31.47,3.0
1409,2021-09-01 10:50:00,P0575,4,Americanexpress,374283957127848,F,2.81,1,3.99,3.99,2.81,1.1800000000000002
1410,2021-09-01 17:25:00,P0326,7,Americanexpress,374283916229131,F,12.66,3,14.29,42.87,37.980000000000004,4.8899999999999935
1411,2021-09-01 17:44:00,P0400,11,Americanexpress,374283298298563,F,6.39,1,7.69,7.69,6.39,1.3000000000000007
1412,2021-09-01 18:25:00,P0667,6,Visa,4041593961527881,F,12.7,3,14.39,43.17,38.099999999999994,5.070000000000007
1413,2021-09-01 19:28:00,P0463,5,Mastercard,5048378153986479,F,12.96,2,14.59,29.18,25.92,3.259999999999998
1414,2021-09-01 19:44:00,P0137,6,Americanexpress,374288239549875,F,1.91,4,2.39,9.56,7.64,1.9200000000000008
1415,2021-09-01 22:08:00,P0218,5,Mastercard,5108757386267384,F,8.4,2,9.39,18.78,16.8,1.9800000000000004
1416,2021-09-02 01:52:00,P0463,7,Visa,4041590307781,F,12.96,1,14.59,14.59,12.96,1.629999999999999
1417,2021-09-02 04:13:00,P0507,5,Visa,4041592861298,F,8.17,1,8.89,8.89,8.17,0.7200000000000006
1418,2021-09-02 04:24:00,P0393,7,Americanexpress,374283096512959,F,10.94,3,11.59,34.769999999999996,32.82,1.9499999999999957
1419,2021-09-02 07:13:00,P0210,7,Americanexpress,374283918794769,F,2.78,1,3.89,3.89,2.78,1.1100000000000003
1420,2021-09-02 09:08:00,P0162,3,Americanexpress,374288022263197,T,18.21,1,19.99,19.99,18.21,1.7799999999999976
1421,2021-09-02 10:51:00,P0254,5,Visa,4041598013159,F,11.44,3,12.49,37.47,34.32,3.1499999999999986
1422,2021-09-02 14:37:00,P0005,9,Visa,4041596513082230,F,6.38,2,7.69,15.38,12.76,2.620000000000001
1423,2021-09-02 17:01:00,P0547,8,Visa,4041590901799,T,20.0,1,21.49,21.49,20.0,1.4899999999999984
1424,2021-09-02 17:37:00,P0406,5,Americanexpress,374283763396660,F,7.19,1,8.19,8.19,7.19,0.9999999999999991
1425,2021-09-02 17:42:00,P0389,9,Americanexpress,374283859431009,F,5.95,1,7.19,7.19,5.95,1.2400000000000002
1426,2021-09-02 18:39:00,P0495,8,Visa,4041590226851239,F,4.23,1,4.99,4.99,4.23,0.7599999999999998
1427,2021-09-02 19:41:00,P0483,7,Visa,4041596207373,F,17.52,3,18.69,56.07000000000001,52.56,3.510000000000005
1428,2021-09-02 20:01:00,P0495,5,Mastercard,5108759796848175,F,4.23,1,4.99,4.99,4.23,0.7599999999999998
1429,2021-09-02 21:06:00,P0371,9,Americanexpress,374283090144403,T,5.38,3,6.29,18.87,16.14,2.7300000000000004
1430,2021-09-02 21:51:00,P0512,5,Visa,4041595843468572,T,15.55,1,17.39,17.39,15.55,1.8399999999999999
1431,2021-09-03 00:30:00,P0498,9,Mastercard,5108751132693290,T,11.6,1,12.79,12.79,11.6,1.1899999999999995
1432,2021-09-03 01:05:00,P0474,4,Mastercard,5108751444593055,F,15.66,1,17.49,17.49,15.66,1.8299999999999983
1433,2021-09-03 04:07:00,P0247,6,Mastercard,5048377891795499,F,13.58,3,14.79,44.37,40.74,3.6299999999999955
1434,2021-09-03 11:07:00,P0486,5,Americanexpress,374283090806373,F,6.52,3,7.89,23.669999999999998,19.56,4.109999999999999
1435,2021-09-03 15:13:00,P0452,5,Americanexpress,374283652257817,F,8.33,3,9.29,27.869999999999997,24.990000000000002,2.8799999999999955
1436,2021-09-03 16:38:00,P0541,7,Visa,4041593374999990,T,2.8,4,3.89,15.56,11.2,4.360000000000001
1437,2021-09-03 20:14:00,P0468,6,Mastercard,5048375241581114,T,13.48,4,14.79,59.16,53.92,5.239999999999995
1438,2021-09-03 20:24:00,P0438,7,Americanexpress,374288986738648,F,5.21,3,5.99,17.97,15.629999999999999,2.34
1439,2021-09-03 21:22:00,P0398,7,Americanexpress,374283029298528,T,1.75,4,2.09,8.36,7.0,1.3599999999999994
1440,2021-09-04 03:52:00,P0471,7,Americanexpress,374283947159695,F,14.12,2,14.89,29.78,28.24,1.5400000000000027
1441,2021-09-04 04:01:00,P0710,2,Americanexpress,374288190284165,F,4.36,2,4.99,9.98,8.72,1.2599999999999998
1442,2021-09-04 04:03:00,P0716,7,Mastercard,5048371185859954,F,13.32,1,14.79,14.79,13.32,1.4699999999999989
1443,2021-09-04 05:29:00,P0629,7,Americanexpress,374288286104129,F,6.4,2,7.79,15.58,12.8,2.7799999999999994
1444,2021-09-04 10:41:00,P0266,10,Visa,4041590766940988,T,7.49,2,8.29,16.58,14.98,1.5999999999999979
1445,2021-09-04 11:21:00,P0484,6,Americanexpress,374288987270641,F,10.9,2,11.59,23.18,21.8,1.379999999999999
1446,2021-09-04 11:36:00,P0293,5,Mastercard,5108756578046879,F,18.19,4,19.89,79.56,72.76,6.799999999999997
1447,2021-09-04 12:18:00,P0363,6,Mastercard,5048377677598653,F,14.85,1,16.29,16.29,14.85,1.4399999999999995
1448,2021-09-04 14:03:00,P0176,5,Mastercard,5048374650052527,F,14.46,2,15.59,31.18,28.92,2.259999999999998
1449,2021-09-04 14:04:00,P0617,5,Mastercard,5108750007910987,F,0.35,1,1.39,1.39,0.35,1.04
1450,2021-09-04 17:07:00,P0361,6,Mastercard,5108755078984233,F,8.85,4,10.19,40.76,35.4,5.359999999999999
1451,2021-09-04 17:12:00,P0433,4,Americanexpress,374288469253552,F,9.33,2,10.79,21.58,18.66,2.919999999999998
1452,2021-09-04 18:27:00,P0293,5,Mastercard,5048370810388256,F,18.19,1,19.89,19.89,18.19,1.6999999999999993
1453,2021-09-04 19:44:00,P0164,6,Americanexpress,374283028820413,F,18.98,3,20.99,62.97,56.94,6.030000000000001
1454,2021-09-04 23:31:00,P0532,6,Visa,4041596488932,F,8.96,4,10.29,41.16,35.84,5.319999999999993
1455,2021-09-04 23:34:00,P0231,10,Visa,4041596052571155,T,6.94,2,8.09,16.18,13.88,2.299999999999999
1456,2021-09-05 01:29:00,P0321,10,Americanexpress,374283793953498,F,17.35,2,18.29,36.58,34.7,1.8799999999999955
1457,2021-09-05 01:31:00,P0317,9,Mastercard,5108758413125280,F,16.83,2,18.19,36.38,33.66,2.720000000000006
1458,2021-09-05 07:22:00,P0546,7,Mastercard,5108752617538232,F,3.2,1,4.39,4.39,3.2,1.1899999999999995
1459,2021-09-05 09:32:00,P0596,5,Americanexpress,374283747704898,F,12.28,1,13.89,13.89,12.28,1.6100000000000012
1460,2021-09-05 12:32:00,P0283,6,Mastercard,5048372771028152,T,1.68,2,1.89,3.78,3.36,0.41999999999999993
1461,2021-09-05 12:41:00,P0337,10,Mastercard,5108753866270550,F,19.24,1,21.19,21.19,19.24,1.9500000000000028
1462,2021-09-05 14:52:00,P0332,6,Mastercard,5048372340210794,F,16.62,1,18.09,18.09,16.62,1.4699999999999989
1463,2021-09-05 16:31:00,P0692,6,Americanexpress,374288531964822,F,11.98,1,13.49,13.49,11.98,1.5099999999999998
1464,2021-09-05 18:18:00,P0744,7,Mastercard,5108752140019163,F,7.42,1,8.29,8.29,7.42,0.8699999999999992
1465,2021-09-05 22:55:00,P0642,7,Americanexpress,374283695696955,F,5.45,4,6.39,25.56,21.8,3.759999999999998
1466,2021-09-05 23:15:00,P0108,0,Unknown,5564560331473504,F,16.62,2,18.09,36.18,33.24,2.9399999999999977
1467,2021-09-05 23:49:00,P0336,9,Visa,4041592569391138,F,8.17,4,8.89,35.56,32.68,2.8800000000000026
1468,2021-09-06 01:06:00,P0524,3,Visa,4041597031723,F,10.66,6,11.59,69.53999999999999,63.96,5.579999999999991
1469,2021-09-06 06:10:00,P0362,6,Visa,4041594811855266,T,3.73,4,4.79,19.16,14.92,4.24
1470,2021-09-06 07:05:00,P0519,7,Mastercard,5048372343482697,F,12.45,1,14.09,14.09,12.45,1.6400000000000006
1471,2021-09-06 08:24:00,P0708,4,Mastercard,5048375703904119,F,17.79,4,19.19,76.76,71.16,5.6000000000000085
1472,2021-09-06 10:21:00,P0578,2,Americanexpress,374288269492111,T,19.78,2,21.39,42.78,39.56,3.219999999999999
1473,2021-09-06 12:50:00,P0512,7,Visa,4041594272471199,T,15.55,1,17.39,17.39,15.55,1.8399999999999999
1474,2021-09-07 02:44:00,P0362,4,Mastercard,5108755824655574,F,3.73,1,4.79,4.79,3.73,1.06
1475,2021-09-07 03:38:00,P0232,5,Americanexpress,374288907645856,F,1.66,6,1.89,11.34,9.959999999999999,1.3800000000000008
1476,2021-09-07 05:04:00,P0094,3,Americanexpress,374283814872701,F,13.35,5,14.79,73.94999999999999,66.75,7.199999999999989
1477,2021-09-07 07:38:00,P0219,3,Mastercard,5108757692066926,F,13.98,1,14.89,14.89,13.98,0.9100000000000001
1478,2021-09-07 07:55:00,P0459,7,Mastercard,5048372592261180,T,8.82,2,10.09,20.18,17.64,2.539999999999999
1479,2021-09-07 09:00:00,P0333,6,Mastercard,5108758000544851,F,16.61,1,18.09,18.09,16.61,1.4800000000000004
1480,2021-09-07 14:58:00,P0595,8,Mastercard,5108751377331051,F,17.58,2,18.79,37.58,35.16,2.4200000000000017
1481,2021-09-07 15:06:00,P0075,4,Visa,4041598474328,F,3.87,4,4.89,19.56,15.48,4.079999999999998
1482,2021-09-07 16:16:00,P0571,4,Visa,4041594873143,F,4.35,1,4.99,4.99,4.35,0.6400000000000006
1483,2021-09-07 18:51:00,P0395,7,Americanexpress,374283545940173,F,2.55,6,3.59,21.54,15.299999999999999,6.24
1484,2021-09-07 23:42:00,P0529,5,Americanexpress,374288620180827,F,17.59,2,18.79,37.58,35.18,2.3999999999999986
1485,2021-09-08 03:46:00,P0559,6,Unknown,5602239509320821,T,6.29,4,7.69,30.76,25.16,5.600000000000001
1486,2021-09-08 04:01:00,P0048,5,Visa,4041593907333949,T,17.85,2,19.29,38.58,35.7,2.8799999999999955
1487,2021-09-08 08:01:00,P0528,7,Americanexpress,374288686801654,F,0.62,1,1.49,1.49,0.62,0.87
1488,2021-09-08 08:23:00,P0250,5,Mastercard,5108751865975179,T,16.08,1,17.89,17.89,16.08,1.8100000000000023
1489,2021-09-08 08:39:00,P0283,6,Mastercard,5048374564963363,F,1.68,2,1.89,3.78,3.36,0.41999999999999993
1490,2021-09-08 09:28:00,P0105,7,Visa,4041591560040,F,15.47,1,17.29,17.29,15.47,1.8199999999999985
1491,2021-09-08 09:55:00,P0328,3,Americanexpress,374288683229800,F,3.18,1,4.39,4.39,3.18,1.2099999999999995
1492,2021-09-08 11:01:00,P0668,6,Mastercard,5108751119159463,F,0.46,1,1.39,1.39,0.46,0.9299999999999999
1493,2021-09-08 14:35:00,P0183,5,Americanexpress,374283149378077,F,4.77,2,5.09,10.18,9.54,0.6400000000000006
1494,2021-09-08 16:23:00,P0321,4,Mastercard,5108755914990105,F,17.35,3,18.29,54.87,52.050000000000004,2.819999999999993
1495,2021-09-08 18:37:00,P0531,5,Mastercard,5108758910107450,F,3.2,1,4.39,4.39,3.2,1.1899999999999995
1496,2021-09-08 20:14:00,P0113,7,Visa,4041597763606,F,15.49,1,17.29,17.29,15.49,1.799999999999999
1497,2021-09-08 22:19:00,P0267,4,Americanexpress,374288433180139,F,13.36,1,14.79,14.79,13.36,1.4299999999999997
1498,2021-09-09 01:13:00,P0068,7,Americanexpress,374288309400504,F,7.46,1,8.29,8.29,7.46,0.8299999999999992
1499,2021-09-09 01:20:00,P0549,7,Visa,4041598843029113,T,16.85,4,18.19,72.76,67.4,5.359999999999999
1500,2021-09-09 01:47:00,P0642,7,Visa,4041590679999,F,5.45,2,6.39,12.78,10.9,1.879999999999999
1501,2021-09-09 05:32:00,P0101,10,Unknown,3580987195258546,F,16.11,1,17.89,17.89,16.11,1.7800000000000011
1502,2021-09-09 06:13:00,P0381,9,Visa,4041595835625221,F,5.05,1,5.69,5.69,5.05,0.6400000000000006
1503,2021-09-09 06:23:00,P0206,5,Visa,4041595655648,F,0.58,1,1.49,1.49,0.58,0.91
1504,2021-09-09 11:17:00,P0131,6,Mastercard,5108754775851324,F,11.71,2,12.99,25.98,23.42,2.5599999999999987
1505,2021-09-09 11:21:00,P0423,6,Americanexpress,374288147971898,F,14.04,1,14.89,14.89,14.04,0.8500000000000014
1506,2021-09-09 12:02:00,P0517,8,Americanexpress,374283247071053,F,5.11,1,5.79,5.79,5.11,0.6799999999999997
1507,2021-09-09 12:54:00,P0571,8,Visa,4041595337736047,T,4.35,1,4.99,4.99,4.35,0.6400000000000006
1508,2021-09-09 15:54:00,P0613,0,Visa,4041593733691965,F,9.94,2,11.39,22.78,19.88,2.900000000000002
1509,2021-09-09 16:42:00,P0182,10,Mastercard,5108754498871880,F,9.85,1,11.29,11.29,9.85,1.4399999999999995
1510,2021-09-09 17:50:00,P0492,10,Americanexpress,374288419235956,F,16.12,1,17.89,17.89,16.12,1.7699999999999996
1511,2021-09-09 18:59:00,P0142,4,Americanexpress,374288974793928,F,10.09,1,11.39,11.39,10.09,1.3000000000000007
1512,2021-09-09 20:39:00,P0264,9,Mastercard,5108751975453257,T,4.11,4,4.89,19.56,16.44,3.1199999999999974
1513,2021-09-09 21:24:00,P0217,7,Mastercard,5048376535413246,F,14.96,6,16.49,98.94,89.76,9.179999999999993
1514,2021-09-09 22:10:00,P0574,3,Visa,4041591577340491,T,9.21,3,10.69,32.07,27.630000000000003,4.439999999999998
1515,2021-09-10 02:00:00,P0022,9,Americanexpress,374288488024372,T,1.16,4,1.69,6.76,4.64,2.12
1516,2021-09-10 02:44:00,P0459,9,Visa,4041590616962687,F,8.82,1,10.09,10.09,8.82,1.2699999999999996
1517,2021-09-10 06:25:00,P0062,8,Americanexpress,374288659779069,T,14.01,4,14.89,59.56,56.04,3.520000000000003
1518,2021-09-10 06:49:00,P0267,5,Americanexpress,374283734363807,F,13.36,3,14.79,44.37,40.08,4.289999999999999
1519,2021-09-10 06:50:00,P0398,5,Mastercard,5108754582260198,F,1.75,2,2.09,4.18,3.5,0.6799999999999997
1520,2021-09-10 13:48:00,P0254,7,Americanexpress,374288855740360,F,11.44,2,12.49,24.98,22.88,2.1000000000000014
1521,2021-09-10 15:24:00,P0276,6,Unknown,6371332518923730,F,18.02,1,19.69,19.69,18.02,1.6700000000000017
1522,2021-09-10 18:01:00,P0158,5,Mastercard,5048376279747775,F,3.02,1,4.19,4.19,3.02,1.1700000000000004
1523,2021-09-10 19:00:00,P0440,7,Mastercard,5048376770901251,F,8.88,2,10.19,20.38,17.76,2.6199999999999974
1524,2021-09-10 20:05:00,P0641,7,Visa,4041599406616155,F,13.58,3,14.79,44.37,40.74,3.6299999999999955
1525,2021-09-10 21:22:00,P0540,6,Americanexpress,374288828122639,F,18.72,1,20.69,20.69,18.72,1.9700000000000024
1526,2021-09-11 00:44:00,P0392,4,Mastercard,5048375647555134,T,13.78,1,14.89,14.89,13.78,1.1100000000000012
1527,2021-09-11 01:04:00,P0343,8,Visa,4041596073825,F,3.66,1,4.79,4.79,3.66,1.13
1528,2021-09-11 02:47:00,P0549,3,Mastercard,5048379001496091,F,16.85,3,18.19,54.57000000000001,50.550000000000004,4.020000000000003
1529,2021-09-11 04:05:00,P0468,5,Mastercard,5048371419780976,F,13.48,2,14.79,29.58,26.96,2.6199999999999974
1530,2021-09-11 05:49:00,P0419,6,Mastercard,5048377626722966,F,16.66,1,18.09,18.09,16.66,1.4299999999999997
1531,2021-09-11 06:17:00,P0245,2,Mastercard,5048376469602525,F,4.19,2,4.89,9.78,8.38,1.3999999999999986
1532,2021-09-11 07:52:00,P0266,6,Americanexpress,374283224037382,F,7.49,4,8.29,33.16,29.96,3.1999999999999957
1533,2021-09-11 10:09:00,P0607,4,Visa,4041592383962,F,3.38,1,4.59,4.59,3.38,1.21
1534,2021-09-11 11:04:00,P0382,4,Americanexpress,374283596301333,T,14.22,2,15.09,30.18,28.44,1.7399999999999984
